comment,language,confidence,likes,author,published_at
Algún once aquí apoyando a nuestras hermanas blinks?🍭🖤🩷,es,24,12,@FernandaYocelinGarciaHernandez,2025-10-01T02:21:13Z
Blackpink hiso la mejor canción del mundo jump,es,32,2,@LizbethNahomiLopezHerrera,2025-10-01T01:08:14Z
Jump es mi favorita❤,es,13,2,@LourdesMorales-y5h,2025-09-30T22:36:54Z
TE AMO BP,es,13,0,@mariteran-n6f,2025-09-30T03:35:10Z
TE AMO BP,es,13,0,@mariteran-n6f,2025-09-30T03:35:04Z
TE AMO BP,es,13,0,@mariteran-n6f,2025-09-30T03:33:07Z
{TE AMO BP,es,13,0,@mariteran-n6f,2025-09-30T03:32:50Z
TE AMO BLINK,es,13,0,@mariteran-n6f,2025-09-30T03:32:43Z
TE AMO,es,13,0,@mariteran-n6f,2025-09-30T03:32:24Z
"El remix de ""Doctor P & Flux Pavilion"" es mejor",es,31,0,@Fiako_01,2025-09-30T02:41:34Z
Que linda jisu,es,13,0,@marielavl96,2025-09-29T20:46:51Z
Que saudade de um MV 😢 amei,es,18,2,@belbelbel777,2025-09-29T19:29:01Z
Teamo Jo yuri ❤❤❤❤❤❤ teamo disde el cielo ya vi la series cuando moriste  llorre,es,22,1,@AitanaMadrigal-my4ty,2025-09-29T16:59:48Z
"Me encanta, es súper pegadiza.",es,23,1,@lauraben852,2025-09-29T10:50:27Z
"La cancion es buena en el estribillo pero desafina en algunas partes cuando canta cada una y si ves el album completo no es bueno. Jenny me gusta no es una voz aburrida y otra chica de pelo negro no jiso.
La canción es ranchera y de los 2000 canciones irientes para quienes les duele el recordar esos años.",es,204,0,@cristoesdios5132,2025-09-29T06:01:49Z
qué es esta mierda,es,28,2,@yeikigold,2025-09-29T03:44:13Z
Es la mejor cación de Blackpink,es,41,2,@LizbethNahomiLopezHerrera,2025-09-29T01:09:39Z
Me encanta blakpink mi 2 banda de kpop favorita las amo,es,26,6,@FerminaSaltos,2025-09-28T23:58:40Z
Amo sus canciones tengo un tarjetero completa de fotos de ustedes 😆😆😆,es,31,4,@yuifelunina,2025-09-28T23:24:52Z
Muy perturbador el vídeo 😢,es,23,0,@djsnowker,2025-09-28T20:57:58Z
Sou a a única aqui?😅amo essa musica as rainhas arrasam❤te amooooo blackpink,es,31,8,@joceliamedeiros9675,2025-09-28T18:16:34Z
Amo a mis niñas ❣️,es,23,1,@szlsf,2025-09-28T14:33:42Z
QUE CANCIÓN TAN PERFECTA 💗,es,19,0,@szlsf,2025-09-28T14:33:18Z
"Blackpink in your area😆😗hermosas,las amo yo las escucho desde 2018 no me arrepiento son las mejores,jamas pense q me iba a encariñar tanto,no me arrepiento las escucho desde hace un monton y cada año se llevan mi corazon,lisa jennie rouse jisoo,mis amores son mi infancia seran mi juventud y mi vejez,pq aunk ya no esten mas juntas como antes siempre sere una blink pq por miles años q pasen el amor hacia ustedes crece mas y no disminuye,y cada una tiene mi corazon,me hacen feliz sus canciones son hermosas,y no me arrepentire de ser blink forever,denle like las verdaderas blinks de corazon 😭😘",es,222,2,@MariaMorales-su6xf,2025-09-28T11:24:44Z
En cuanto pongan concierto para Málaga estoy comprando entrada 🇪🇦,es,23,0,@Jd7barrera,2025-09-28T11:11:51Z
Sizin şarkılarınızı çok güzel türküm ve size hayranım umarım yeni şarkı gelir,es,30,1,@DilekYazıcı-z2z,2025-09-28T09:00:09Z
Lisaaaaaaaaaaaaaaa!!!!¡!!!!!!!¡!!!!!!!!! I loveeeeeeee lisaaaaa AND jeniee ❤❤❤❤❤❤❤,es,20,0,@AngiParis,2025-09-28T07:32:34Z
"quem estiver assistindo e for brasileira, me de um sinal",es,13,0,@Klara_Gamer10,2025-09-28T04:56:45Z
Y además hermosas🎉,es,14,0,@NovaliFalcon,2025-09-28T03:36:16Z
Ahora entiendo el meme de la bailarina de la canción,es,55,0,@yanetcyramos8698,2025-09-27T21:58:53Z
BLACKPINK el mejor grupo de k-pop,es,22,1,@morababouzid1185,2025-09-27T21:56:10Z
Amoooo está canción,es,20,0,@WonisitaStar,2025-09-27T13:00:12Z
No me lo creo es un tamaño viva blackpink,es,40,0,@TIZI-d1y,2025-09-27T11:58:42Z
ALBÜM İSTİYORUZ YG BİZE ALBÜM VER LÜTFENNNN,es,30,0,@rosechella_1,2025-09-27T11:06:07Z
"Despues de años volvieron las REINAS, nunca le eh sido tan fiel a alguien como a ellas",es,31,3,@MailyReyesOjeda,2025-09-27T01:35:15Z
Hay alguien aquí wuju🎉,es,14,1,@alanque8449,2025-09-26T22:35:09Z
PORQUE NO EL PRIMERO DE JULIO?,es,27,1,@dieguo_u,2025-09-26T19:50:31Z
Blackpink esta de recreso 😊que bien ♡jisoo ♡jennie ♡lisa ♡rose ☆jump blinks ahora mismo cantando y bailando♡,es,35,2,@erikayadiracastrejonvillal6834,2025-09-26T18:22:25Z
Blink para toda la vida amo esta canción 🖤💖,es,46,4,@angelagabrieladiazdiaz,2025-09-26T16:41:16Z
Hay quá 😮😮😮😮😮😮😮😮😮😮😮,es,14,0,@ThuyNguyenLe-ox6tc,2025-09-26T12:45:08Z
"Me recuerda a Black eyes peas, y claro diplo con su marca que lo representa esas melodías tan caribeñas que inclusive me traen a memoria a lean on... Que híbrido tan pegajoso 🎉",es,94,0,@jhonpereira8442,2025-09-26T07:22:05Z
Até dezembro esperando novas músicas,es,20,1,@TiciannyRodrigues,2025-09-26T03:57:17Z
Me encantó,es,14,0,@corpempresarial6817,2025-09-26T03:10:59Z
Estoy empezando a seguirlas y me gusta su canal ❤❤❤🎉🎉🎉🎉,es,12,4,@YusmaryHernandez-hi5sw,2025-09-25T23:20:19Z
Necesito que saquen otra canción ya 🙏🏼😭,es,19,3,@x_wxlls,2025-09-25T22:51:49Z
Buena música pero me pregunto qué le habrá pasado a las otra integrante,es,42,0,@NoahKatherine,2025-09-25T20:02:25Z
Esa no es la chaqueta de rumi😮,es,36,0,@AriaGutiérrezCollantes,2025-09-25T17:15:11Z
Cleo que ya entendí la referencia son bailes de sus canciones más populares no🎉❤❤❤❤,es,56,0,@OmarLópezEnriquez,2025-09-25T15:22:15Z
오늘은 점프를 듣는 사람이 있습니다 alguien escuchando esta gran canción ❤❤❤,es,19,0,@javierajaviii,2025-09-25T14:41:08Z
me gusta la canción,es,23,0,@pantuflanitzel,2025-09-25T13:19:43Z
Escuchen jump todo el tiempo tiene una vibes 🫶,es,18,2,@FernandaAnchahua,2025-09-25T01:03:11Z
No me creo aún que  productor argentino estuvo involucrado. el momento más mi gente latino de blackpink,es,64,3,@Michelle-qm7ys,2025-09-25T00:29:24Z
Aaaaaaaaaaaaaaaaaa no Manches 😮 una nueva canción,es,19,4,@MelynaCarrasquedo,2025-09-24T23:57:44Z
Te.  Amo. Rose❤😊,es,13,1,@VeronicaFernandez-hv8sb,2025-09-24T22:24:02Z
Que plageo todos los sonidos. Nada nuevo que aburrido.,es,18,0,@carlacasas6610,2025-09-24T21:06:46Z
"Está cancion se volvió mi canción de Kpop favorita del 2025, LAS AMO BLACKPINK ❤❤❤❤❤❤❤",es,69,3,@MONSTIEZyBLINKyONCE,2025-09-24T19:34:40Z
"Blackpink son todas unas reinas y unas divas, me impresiono mucho su exitoso regreso 🥰🥰🥰🥰 la música es muy adictiva y energetica 🥰🥰🥰🥰!!!!",es,44,2,@MONSTIEZyBLINKyONCE,2025-09-24T19:31:44Z
"Blackpink nos dió un regreso emocionante y divertido, ellas nunca decepcionan, ya las extrañaba, Las Amo Mucho 🥰🥰🥰🥰",es,37,2,@MONSTIEZyBLINKyONCE,2025-09-24T19:27:00Z
AMO JUMP E MI FAV  VENGA A PERUU BLACKPINK,es,17,1,@ethelnoeliaantonperez,2025-09-24T19:16:11Z
"Es la banda perfecta para todos los conciertos 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉
BLACKPINK",es,27,1,@EduardoPedrazaortiz,2025-09-24T16:13:12Z
Jump 2025  playin whe Fire 2016 blackpink es un monumento ❤❤❤,es,13,1,@AxelAhuyon-o8k,2025-09-24T05:16:27Z
todo por el blackpinck in you area OBVIOOO,es,22,5,@bodasfinasyquinceanos,2025-09-24T02:01:31Z
No entiendo porq se golpean la cabeza Pero ...NO PUEDE SER TAN BUENA LA CANCION 😭😭😭😭😭💗💗💗💗💗,es,48,0,@carinaandreaesquivel2128,2025-09-24T00:38:00Z
AMOO EL MEJOR CANCIÓN DEL AÑOOO 💤❤️💔🤢🎊🙀💔👁️🤨😭🙀🫔🥦🎉🫔🫔😄🗣️🗣️😑👄💩😳💩🫔😳💔🙀💩💔💔💔🧟🧟💔💔💩💜🤧😳💀💀🥵🥵🥵🥵🥵❗💥😻😻😻😻😻😻😻😻👄💔💔💔🧟😐🎉🎊🎊🤨🤨🤨🤢🤢🤢🥺💔😭💔😭🧟😭💔😭👄💜🙂😭😅😅😍😍🤩😘🤩🥰😍😍😍😍😍🥰🥰😘😘😗😑😑🤢🕊️🕊️💩💔🎉🙀,es,42,0,@Fetuccinisplace,2025-09-23T22:46:29Z
ME ENCANTA ESTA CANCIONNN,es,13,2,@ammymanueles-j8m,2025-09-23T22:40:09Z
Ben Türküm ve blankpink jump bence çok güzel,es,30,1,@ErvaAkpınar-g4k,2025-09-23T18:57:13Z
Normalde K-pop dinlemem ama bunun bazı kısımları güzel. Ama yine de favori K-pop şarkılarımda ilk 5'e girmez.,es,19,0,@Ayanokouji_Kiyotaka48,2025-09-23T17:06:15Z
Las amo BLACKPINK  Las extrañaba muchísimo 💕,es,29,1,@Fernandavaltierra-u8c,2025-09-23T16:31:35Z
Probe  BLACKPINK IN YOUR AREAAAAAAA!!!¡¡¡¡,es,40,0,@Yyy7uuuuuuhh,2025-09-23T14:58:07Z
las canciones de ellas siempre son muy eciptosas y mas que todo cuando estan las 4 unidas🥳,es,48,1,@dinarueda8285,2025-09-23T03:14:38Z
Me encanta su canción y que el grupo nos haiga regalado una canción más del grupo y ojalá que esquemas todas juntas 🖤💗,es,88,0,@tefyhilary2014,2025-09-23T01:44:32Z
Wow No ablos ingles ni chino pero blapink siempre la e visto y las amooo,es,26,0,@DaraGrimaldo,2025-09-23T01:19:29Z
Q se siente ser de corea???,es,13,2,@labubu_34557,2025-09-23T01:03:17Z
Me en cantoooiooioloooooooo lo amo,es,21,1,@DayanaBravo-s5b,2025-09-22T23:03:40Z
No me gusto,es,13,0,@ZuleimaLlinas,2025-09-22T21:53:40Z
q asen???? yo aquí acostado,es,14,1,@JULIEEEMUSIC,2025-09-22T20:10:22Z
Ya pasaron dos meses y todavía no superó esta maravilla 💔,es,42,1,@x_wxlls,2025-09-22T19:02:44Z
Es mi música favorita desde ahora ❤❤❤❤,es,23,4,@RoqueTorre-hm6lj,2025-09-22T15:09:07Z
Ben Türküm❤,es,20,1,@minedemirci2096,2025-09-22T14:44:06Z
Es muy bueno el thema y la abvientacion .,es,35,1,@EdgardOrlandoRodriguez.P,2025-09-22T10:59:02Z
Aşırı iyi rose hayranı olsam bile bütün kızlar   Çok iyi,es,20,3,@ebruculam3367,2025-09-22T08:59:24Z
Como extrañaba un NUEVO MV de ellas🖤🩷🖤🩷🩷🖤🩷,es,27,1,@E.Avilés,2025-09-22T07:06:46Z
"C Tú tú tú tú tú tú tú tú😅ahí amo,olla,",es,99,0,@Noelia-Isabella,2025-09-22T00:13:27Z
Cómo es que recién me voy enterando que blacpink hizo comeback y eso que siempre ando en las calles de tiktok no me salió en mi for you 😮 pero está buena la canción....,es,141,0,@CarolinaValdezconde,2025-09-22T00:04:25Z
"Ayuda, borren la cuenta y zzz
Con esta canción me motivan a estudiar",es,49,2,@cl_n21,2025-09-21T21:13:08Z
No subieron en la paguina de las chicas que llego a los 200M,es,44,0,@00roseposiee_,2025-09-21T19:15:46Z
İşte şarkıyı çok seviyorum ben türk'üm,es,20,3,@Nisatocaboca_54668,2025-09-21T17:59:40Z
CHICHU TE AMO 😭😭😭💘💘💘💘,es,13,0,@jessicahinostroza7072,2025-09-21T15:50:54Z
Me encanta esta canción es un éxito en 2025,es,50,1,@greciacarolinacontrerasgon8117,2025-09-21T14:43:12Z
Que canción más fea como que tengo la mierda que te gusta (lo traduje) ay niños en Roblox que ven esta canción!!!😡😡🤬🤬🤬,es,110,0,@ViajeraSheikahYT,2025-09-21T01:45:07Z
JOHA ME DIÓ FLORES AMARRILLAS,es,14,0,@creoqeuque,2025-09-21T01:30:53Z
Como que el video meduo raro,es,22,5,@maribelpena7095,2025-09-21T00:41:47Z
Te.   Amo.   Blackpink❤❤🎉🎉🎉,es,13,0,@AylinjimenaDiaz,2025-09-20T18:28:29Z
Ez a legjobb zene a világon minden nap meg halgatom 😊🎉🎉🎉🎉🎉🎉😊😊😊😊😊,es,18,2,@diad.4091,2025-09-20T15:42:24Z
Noooo perdón mi prima lo comento,es,18,1,@lauraudave4114,2025-09-20T05:34:36Z
Deberían de de sacar a jisoo de blak pink 😅,es,41,0,@LuisDiaz-g8k5y,2025-09-19T21:27:25Z
Soy la única black que Abla español 😭😭,es,38,0,@AnaCotrina-j3v,2025-09-19T19:57:43Z
La  mejor  canción,es,23,0,@rosalizama9479,2025-09-19T17:25:40Z
les comparto el evangelio tengan fe en Dios confíen en Dios y busquen a Dios Y nunca se olviden de Dios El nos ama mucho y perdona nuestros pecados busquemos al PADRE,es,65,0,@MariaSosa-i7y,2025-09-19T15:15:07Z
La gente necesita entender que BLACKPINK no es una distraccion Sino una inspiracion! .,es,36,0,@lalalalisa_m.,2025-09-19T14:32:37Z
Gracias cardi b por este temon con mi seleena ❤❤❤,es,17,0,@CabiPlay96,2025-09-19T14:20:33Z
soty te amo,es,13,0,@arirangcat,2025-09-19T14:04:21Z
La gente necesita entender que BLACKPINK no es una distraccion Sino una inspiracion! .,es,36,1,@lalalalisa_m.,2025-09-19T12:58:00Z
No quiero ofenderlos pero no me gusta blackpink nada máse gusta esa canción,es,46,0,@adoy_xb,2025-09-19T02:50:17Z
"El mejor grupo femenino de corea 
🥺👌",es,22,5,@iselagarcia5754,2025-09-18T20:33:53Z
Las amo son las mejores del mundo,es,18,0,@MarisolTorresCasas,2025-09-18T20:26:09Z
"Je vais pas dire ""brv mv"" parce que je te connais pas assez 🥰

Mais plutot:

Bravo cher fan de pharita.
Vos concepts sont vraiment tres productifs.
Je vous invite a vous amusez de toutes votre existences.

Et n'oubliez pas:

Pharita est comme vous, une queen 🫦🙏🏽

(Un des trucs les plus aléatoire de ma journées ptdr)",es,68,0,@Minsaes_Entairtenement,2025-09-18T17:53:49Z
Que buena canción ❤,es,19,0,@MorenaFleitas-c5l,2025-09-18T17:25:47Z
Os amo ❤,es,13,0,@SaliSali-d4l,2025-09-18T16:15:03Z
hay quá,es,14,0,@nguyennga6151,2025-09-18T13:51:46Z
❤❤❤❤❤❤ los niños que no es fácil 🤩🤩🤩🤩🤩🤩🤩,es,47,0,@KarimRomero-ol3id,2025-09-18T02:16:15Z
Je rêve où ils ont dansé de la tektonic 😂😂😂,es,28,0,@marjorieforest5076,2025-09-17T22:52:26Z
"APT. Esta a punto de llegar a los 2 mil millones de visualizaciones, felicitaciones a ROSE y Bruno 👏 🙌",es,43,2,@ssamlg,2025-09-17T21:42:05Z
la mejor musica 👁👅👁,es,13,0,@danielagomez7459,2025-09-17T19:12:41Z
Si quieren hablar español nada se los impide,es,23,0,@sandyvera682,2025-09-17T17:47:35Z
C'est du génie et du talent tant la musqué que le clip,es,38,0,@luisleitao5340,2025-09-17T17:10:13Z
Por mis wawas del colegio me volví fan de la canción,es,55,1,@AlineDonoso,2025-09-17T16:22:57Z
esta bien culero su vioclip cmompadres,es,13,1,@Venom_390,2025-09-17T04:25:16Z
Essa música é incrível!!,es,30,1,@marianaevano,2025-09-17T02:52:12Z
Me gusta es muy bailable y rítmica ❤❤❤,es,31,0,@irmaivonramirerzserrano6935,2025-09-17T01:19:26Z
Me  encanta su canción  i  la repito muchas beses i  la bailo ❤❤❤❤❤ las,es,32,3,@MaribelVazquez-x2v,2025-09-16T23:18:21Z
Las amo ❤ son mi banda favorita 😊😊 quiero verlas en persona,es,17,0,@MaribelVazquez-x2v,2025-09-16T23:07:37Z
Pero que es esta mierda? Viva españa joder,es,41,2,@oneofthe7hands,2025-09-16T20:13:04Z
Me encanta esta cancion ❤🎉🎉❤,es,17,0,@MarceDasilva-o2g8v,2025-09-16T19:51:17Z
Viva blackpink el mejor grupo del mundo,es,22,2,@Isa28bp,2025-09-16T18:35:19Z
Te amo blackpink ♡,es,13,0,@Jan-CT,2025-09-16T16:58:33Z
2:41 blackpink en tu área 🗣️🗣️,es,18,1,@cony.espe.viky.,2025-09-16T16:41:01Z
Blackpink es el mejor grupo del mundo 😮❤,es,31,1,@Jan-CT,2025-09-16T15:26:29Z
Amo tanto está canción 🥰😍,es,29,6,@JordanAlexisAcostaTriana,2025-09-16T15:15:53Z
Plase gift concert in the czech republick.  Písek . Podolí 2. Plaseeeeeeee,es,20,0,@JulieVětrovská,2025-09-16T10:36:01Z
Blackpink üyelerinin hepsi çok güzel bayılıyorum biasım LİSA ❤❤❤,es,20,2,@Lisa-bp4n,2025-09-16T09:52:35Z
blackpink yo de grande voy ser como ustedes,es,17,1,@teodosiorafaelcarhuasaguir115,2025-09-16T01:43:14Z
BLACK PINK LAS MEJORES CANTANTES DEL MUNDO QUE SACO AL LAS CHICAS DEL MUNDO OSCURO❤❤❤,es,27,0,@CarmenMartínez-w8z,2025-09-16T00:55:49Z
"La diferencia entre Lisa y Jennie 😭:
0:42 Jennie
1:48 Lisa
KAJKJSJ",es,13,0,@H3lps_withxhanji,2025-09-16T00:22:53Z
Hello ¿ quien pusi esa cancion para q blackpink la cantara,es,32,0,@escamillareyestapia492,2025-09-15T23:49:59Z
Alguien de México?😅,es,19,1,@AnnMartinez-j6e,2025-09-15T22:09:06Z
"Les BLACKPINK ne sont plus les reines de la kpop, elles viennent de s'inclure dans l'univers du dance floor avec ce son au musicalité techno.",es,37,0,@maumaw6811,2025-09-15T22:04:32Z
No me arrepiento de ser fan de un grupo así!!!,es,45,3,@kiara_gu,2025-09-15T21:25:09Z
Que canción mas fea ushh nunca boy aser blinck ojala se mueran,es,32,2,@luismejia4374,2025-09-15T20:07:03Z
"Destinado al público anglosajón... Quieres dominar el mundo musical, de acuerdo comienza con USA y todo será más fácil...",es,90,0,@ValenFranco82,2025-09-15T19:39:15Z
Merhaba BLACKPİNKK ben türkümmm,es,20,0,@sueda-enerjiksiz,2025-09-15T16:46:55Z
Alguien más está asiendo stream,es,20,2,@MartaBritos-h7z,2025-09-15T16:36:12Z
"Ya llego a los 200M, pero aun no an subido el poster 😢",es,26,1,@Sallygm.l,2025-09-15T16:28:45Z
Liose Es verdadero!!!!! ❤🎉🎉🎉 kskksksk nadie me entendera,es,13,2,@florenciabudaci3178,2025-09-15T13:42:23Z
Et si ça  faisais un milliards de vue en mois nous ne sommes  qu'à 2 mois,es,26,0,@koumbacarla1934,2025-09-15T10:15:28Z
Et si ça  faisais un milliards de vue en 3 mois nous ne sommes  qu'à 2 mois,es,26,0,@koumbacarla1934,2025-09-15T10:15:22Z
Esta canción está muy buena.❤,es,33,1,@Mimi.xxdoll,2025-09-15T08:12:14Z
"Hola chicas, están conectadas? Qué hacen? Saludenme 🤧🥸",es,20,0,@Offline-x1p,2025-09-15T06:09:10Z
AMO A BLACKPINK.,es,13,2,@llove_l1fe,2025-09-15T03:39:53Z
Me encanta esta canción,es,23,0,@DahianasoledadGomezdelvalle,2025-09-15T02:45:25Z
Esta bien buena esta cancion🤩🤩,es,26,5,@IMP.Alexxx,2025-09-15T02:07:18Z
Amo a blackpink som las mejores❤,es,13,0,@LeilaAgenteAdt,2025-09-15T00:15:39Z
Esta muy corta la nueva cancion,es,26,0,@diegoalarcon5467,2025-09-14T23:59:45Z
Mis papas nos obligaron a te ne r siempre tener una sonrisa y yo puesno pude contener las lágrimas siempre me ponia unos lentes para ocultar las lagrimas,es,39,0,@gabylopez6495,2025-09-14T22:31:24Z
Perfecto bamos por el billon ❤,es,13,0,@balboachavesgabrielantonio,2025-09-14T22:21:49Z
"Buha brutal me acaba explotar la cabeza, temazo si señor 🔥🔥🔥",es,32,0,@richardo18,2025-09-14T21:40:21Z
Soy la única que habla español,es,38,0,@DomínguezHerrera-f5b,2025-09-14T21:22:16Z
Bi tek ben mi türküm?,es,24,0,@seedagdeviren6011,2025-09-14T20:50:03Z
Por qué se pegan en la cabeza,es,31,0,@IkerHernandez-b6x,2025-09-14T20:40:50Z
Süeda çok kötü,es,20,1,@MehmetErkesli,2025-09-14T19:50:16Z
Amo este MV lo podría ver 1000 veces más ❤,es,33,0,@Wenyymmm,2025-09-14T19:36:44Z
Aquí esquipo piscis ♓♓🐟 de,es,19,0,@CharlotteCorrea-s6k,2025-09-14T19:14:42Z
Yo las amo 😭💗,es,13,1,@NicoleYahairaCondorSanchez,2025-09-14T17:48:23Z
porque muestran mucho mas a lisa que las demas,es,22,0,@MisceláneaLivay,2025-09-14T16:40:15Z
LÜTFEN BU YORUMU GÖRÜN SİZİ ÇOK SEVİYORUM🩷🖤,es,29,2,@Ceydasshopp,2025-09-14T15:36:00Z
Çok güzel türkler bile dinlio🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,es,20,4,@Mustafa-g1h5m,2025-09-14T05:55:00Z
Rompiendo pero el piso,es,13,0,@itagarcia2931,2025-09-14T03:57:41Z
Esa canción es  una mierda 😂,es,19,1,@francela655-j3j,2025-09-14T02:31:46Z
Chamas saquen más música ;-;,es,20,1,@marcelovillamizar-ws8eb,2025-09-14T02:28:12Z
Me encanta esta cansion de BLACKPINK  💕💕,es,22,1,@MERARILemus-g7f,2025-09-14T01:30:41Z
"Ay me encanto la canción 
❤😊",es,23,1,@DariannyRodríguez-t8h,2025-09-14T01:02:41Z
Energía al máximo 😀🖤🩷,es,20,2,@DlJmz-p2t,2025-09-13T22:51:56Z
vaya cancion de mrda no saques mas!,es,31,1,@joseondas,2025-09-13T22:03:18Z
"Jump hermosa canción , como siempre son las mejores",es,23,8,@vanessasevedonamaya9484,2025-09-13T21:17:36Z
"Meu Deus! melhor música de todos os tempos!por favor,notar o Brasil!",es,27,1,@Emilyvago87,2025-09-13T20:33:28Z
Si y eso 😊,es,13,0,@carolineelizabethbethancou1576,2025-09-13T20:20:54Z
"Siz istiyirsiz oynuya bilərsiz dünyayla. Ama mən Azərbaycanımdan kənara çıxmıyacam, dünyayla OYNAMIYACAM! . Bir də diyirəm, yaddaşnıza yazın. DÜNYA MƏNƏ LAZIM DEYİL!!! BÖYÜK ƏRAZİLƏR də İSTƏMİRƏM!!!",es,40,1,@999toçka,2025-09-13T18:27:03Z
Birdə mənə əsas Cənnətimdir. Dünyada təkcə Azərbaycan. Dünyayla maraqlanmıram. Dünya mənim neyimdi ki ☺️,es,30,1,@999toçka,2025-09-13T17:58:33Z
"tengo que admitir que cuando salio no me gusto para nada , pero luego se volvió pegadiza y no paro de escucharlo , solo blackpink puede hacer eso",es,88,3,@ywridontjjca4461,2025-09-13T16:11:46Z
"regraso ya lo extrañe like los que tambien
🥲🥲",es,27,2,@MarianaAngel-y2z,2025-09-13T15:59:48Z
Todos deberían saltar por blackpink,es,14,3,@Sofia-j6u6d,2025-09-13T15:39:30Z
"Ağağağağğaa jisoo seni her yerden takip ediyorummm en büyük hayranınımm ne derseniz diyin, cidden onu çok seviyorum *I love you jisoo*",es,24,2,@gökçeSA,2025-09-13T15:12:48Z
😢😢 TE  AMO  120,es,13,1,@Celestita283,2025-09-13T15:08:59Z
Phhgkd le wifi de l'hôtel a de splatan World your🇨🇭❤🇰🇷🇨🇭🇹🇳🎉🏴󠁧󠁢󠁷󠁬󠁳󠁿🇹🇷🇹🇳🇹🇻🇹🇹🇹🇲,es,22,1,@oubaidoubaid8498,2025-09-13T14:32:38Z
